season,episode,timecode_in,timecode_out,duration_line,line_order,text_line
1,4,"01:06:06,003","01:06:07,173",1.17,694,What is going on?
1,4,"01:06:07,797","01:06:09,797",2.00,695,"Darn it, Master Heo."
1,4,"01:06:10,591","01:06:12,551",1.96,696,He said nothing would happen.
1,4,"01:06:12,635","01:06:14,295",1.66,697,What is all this?
1,4,"01:06:15,179","01:06:16,719",1.54,698,What should we do with Uk?
1,4,"01:06:19,684","01:06:22,564",2.88,699,I do not understand why they are here.
1,4,"01:06:22,645","01:06:26,315",3.67,700,I was going to talk to you about it.
1,4,"01:06:26,399","01:06:28,529",2.13,701,But Jin Mu beat me to it.
1,4,"01:06:29,944","01:06:31,114",1.17,702,Jin Mu?
1,4,"01:06:31,904","01:06:34,244",2.34,703,Did something happen again?
1,4,"01:06:36,158","01:06:37,578",1.42,704,Darn it!
1,4,"01:06:37,660","01:06:42,248",4.59,705,The Crown Prince has challenged Jang Uk to a duel.
1,4,"01:06:44,500","01:06:50,966",6.47,706,The Assistant Gwanju said we should transfer Jang Uk to Cheonbugwan if he refused the challenge.
1,4,"01:06:51,549","01:06:54,469",2.92,707,Jang Uk is already locked up in here.
1,4,"01:06:56,303","01:06:59,813",3.51,708,Transfer to Cheonbugwan?
1,4,"01:06:56,303","01:06:59,813",3.51,709,What is this about?
1,4,"01:06:59,890","01:07:01,600",1.71,710,Please ask Master Heo.
1,4,"01:07:02,393","01:07:05,693",3.30,711,I was told they had already agreed on this.
1,4,"01:07:14,488","01:07:17,448",2.96,712,"Uk, get up. You need to get out of here."
1,4,"01:07:18,200","01:07:19,290",1.09,713,What is it?
1,4,"01:07:19,368","01:07:22,748",3.38,714,There is no time to explain.
1,4,"01:07:19,368","01:07:22,748",3.38,715,"If you do not go, you will lose your arm."
1,4,"01:07:23,664","01:07:25,424",1.76,716,"No, you could even die."
1,4,"01:07:26,000","01:07:27,290",1.29,717,What?
1,4,"01:07:26,000","01:07:27,290",1.29,718,Young Master.
1,4,"01:07:27,877","01:07:29,417",1.54,719,Things have gotten serious.
1,4,"01:07:29,503","01:07:32,013",2.51,720,"Stay here, and you will lose an arm or your life."
1,4,"01:07:33,049","01:07:34,509",1.46,721,Will you still do nothing?
1,4,"01:07:45,853","01:07:50,403",4.55,722,I will go to the royal palace with Jang Uk and meet with the Crown Prince.
1,4,"01:07:50,983","01:07:52,943",1.96,723,Uk will be here soon.
1,4,"01:07:57,531","01:07:58,491",0.96,724,Where is Uk?
1,4,"01:07:58,574","01:08:01,834",3.26,725,He is not in the secret room.
1,4,"01:07:58,574","01:08:01,834",3.26,726,I think he fled.
1,4,"01:08:02,536","01:08:03,536",1.00,727,What?
1,4,"01:08:10,711","01:08:15,215",4.50,728,"When you are caught between a rock and a hard place, fleeing is your best bet."
1,4,"01:08:23,182","01:08:26,102",2.92,729,"He was here all along, and only his maid came and went."
1,4,"01:08:26,685","01:08:28,265",1.58,730,I do not understand how he fled.
1,4,"01:08:30,898","01:08:32,858",1.96,731,Where are Yul and Dang-gu?
1,4,"01:08:41,617","01:08:45,247",3.63,732,Our leader will take care of it.
1,4,"01:08:41,617","01:08:45,247",3.63,733,Lie low until the dust settles.
1,4,"01:08:46,580","01:08:49,330",2.75,734,"Mu-deok, take good care of him."
1,4,"01:08:50,251","01:08:53,251",3.00,735,"By the way, are you sure you do not need us to come?"
1,4,"01:08:53,337","01:08:55,837",2.50,736,"Yes, we are going to my former village."
1,4,"01:08:55,923","01:08:57,883",1.96,737,"Sari Village, was it?"
1,4,"01:08:57,967","01:09:00,797",2.83,738,Stay there. We will come to pick you up soon.
1,4,"01:09:06,892","01:09:09,102",2.21,739,You have put him in danger once again.
1,4,"01:09:12,356","01:09:14,726",2.37,740,And he will get what he wants once more.
1,4,"01:09:42,011","01:09:48,428",6.42,741,The duel will take place in the middle of next month.
1,4,"01:09:51,896","01:09:59,818",7.92,742,"But if he does not show up on that day, please accept that as his defeat."
1,4,"01:09:59,904","01:10:02,364",2.46,743,"That is fleeing, not losing."
1,4,"01:10:04,450","01:10:07,120",2.67,744,I believe a coward like that should be punished.
1,4,"01:10:09,705","01:10:11,325",1.62,745,I agree with him.
1,4,"01:10:11,957","01:10:19,168",7.21,746,"If Jang Uk does not show up, he will be deprived of his right to become the next Gwanju."
1,4,"01:10:27,097","01:10:29,347",2.25,747,"I understand, Your Majesty."
1,4,"01:10:46,951","01:10:49,041",2.09,748,Why bring that when we are fleeing?
1,4,"01:10:50,371","01:10:51,791",1.42,749,Because you need to train.
1,4,"01:10:51,872","01:10:53,082",1.21,750,Train?
1,4,"01:10:53,165","01:10:54,455",1.29,751,Are we going there to train?
1,4,"01:10:56,043","01:10:57,093",1.05,752,Were you behind everything?
1,4,"01:10:57,169","01:10:58,629",1.46,753,I just played a part.
1,4,"01:10:59,129","01:11:01,969",2.84,754,You finally budged when I said you were in danger.
1,4,"01:11:04,051","01:11:05,301",1.25,755,What is wrong?
1,4,"01:11:05,386","01:11:07,466",2.08,756,I do not need a pupil who does not improve.
1,4,"01:11:08,264","01:11:10,854",2.59,757,Just die if you are not going to do anything.
1,4,"01:11:10,933","01:11:15,646",4.71,758,"You have poisoned me again, crazy master."
1,4,"01:11:16,313","01:11:17,363",1.05,759,Jang Uk.
1,4,"01:11:18,148","01:11:21,528",3.38,760,We will go to where I used to train.
1,4,"01:11:18,148","01:11:21,528",3.38,761,Brace yourself.
1,4,"01:11:22,152","01:11:30,288",8.14,762,"There will be no warm baths, cozy beds, or food that is seasoned well to your liking."
1,4,"01:11:32,454","01:11:35,424",2.97,763,Is Sari Village really that scary?
1,4,"01:11:36,250","01:11:38,880",2.63,764,Sari Village was where Mu-deok was from.
1,4,"01:11:38,961","01:11:43,376",4.41,765,Naksu's hometown was Danhyanggok.
1,4,"01:11:45,759","01:11:47,469",1.71,766,That is our destination.
